shelfmark,iiif_url,url,orig_shelfmark
Bodl. MS heb. d 60/1,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-60-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_83#MS_Heb_d_60-part1,MS. Heb. d. 60/1
Bodl. MS heb. d 32/39,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-32-39.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_58#MS_Heb_d_32-part7,MS. Heb. d. 32/39
Bodl. MS heb. d 28/4,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-28-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_55#MS_Heb_d_28-part1,MS. Heb. d. 28/4
Bodl. MS heb. d 45/41,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-45-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_70#MS_Heb_d_45-part15,MS. Heb. d. 45/41
Bodl. MS heb. d 73/5,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-73-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_92#MS_Heb_d_73-part3,MS. Heb. d. 73/5
Bodl. MS heb. d 21/7,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-21-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_48#MS_Heb_d_21-part4,MS. Heb. d. 21/7
Bodl. MS heb. d 55/41,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-55-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_78#MS_Heb_d_55-part15,MS. Heb. d. 55/41
Bodl. MS heb. d 74/32,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-74-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_93#MS_Heb_d_74-part22,MS. Heb. d. 74/32
Bodl. MS heb. d 68/11,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-68-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_91#MS_Heb_d_68-part3,MS. Heb. d. 68/11
Bodl. MS heb. d 33/43,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-33-43.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_59#MS_Heb_d_33-part12,MS. Heb. d. 33/43
Bodl. MS heb. d 19/6,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-19-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_46#MS_Heb_d_19-part2,MS. Heb. d. 19/6
Bodl. MS heb. d 78/11,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-78-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_97#MS_Heb_d_78-part1,MS. Heb. d. 78/11
Bodl. MS heb. d 64/32,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-64-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_87#MS_Heb_d_64-part10,MS. Heb. d. 64/32
Bodl. MS heb. d 62/122,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-62-122.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_85#MS_Heb_d_62-part43,MS. Heb. d. 62/122
Bodl. MS heb. d 42/7,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-42-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_67#MS_Heb_d_42-part4,MS. Heb. d. 42/7
Bodl. MS heb. d 48/18,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-48-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_73#MS_Heb_d_48-part8,MS. Heb. d. 48/18
Bodl. MS heb. d 19/17,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-19-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_46#MS_Heb_d_19-part7,MS. Heb. d. 19/17
Bodl. MS heb. d 42/45,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-42-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_67#MS_Heb_d_42-part13,MS. Heb. d. 42/45
Bodl. MS heb. d 51/3,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-51-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_76#MS_Heb_d_51-part2,MS. Heb. d. 51/3
Bodl. MS heb. d 58/18,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-58-18.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_81#MS_Heb_d_58-part3,MS. Heb. d. 58/18
Bodl. MS heb. d 66/100,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-66-100.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_89#MS_Heb_d_66-part99,MS. Heb. d. 66/100
Bodl. MS heb. d 64/6,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-64-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_87#MS_Heb_d_64-part1,MS. Heb. d. 64/6
Bodl. MS heb. d 38/33,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-38-33.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_64#MS_Heb_d_38,MS. Heb. d. 38/33
Bodl. MS heb. d 24/10,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-24-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_51#MS_Heb_d_24,MS. Heb. d. 24/10
Bodl. MS heb. d 63/61,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-63-61.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_86#MS_Heb_d_63-part34,MS. Heb. d. 63/61
Bodl. MS heb. d 36/4,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-36-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_62#MS_Heb_d_36-part2,MS. Heb. d. 36/4
Bodl. MS heb. d 67/22,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-67-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_90#MS_Heb_d_67,MS. Heb. d. 67/22
Bodl. MS heb. d 67/100,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-67-100.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_90#MS_Heb_d_67,MS. Heb. d. 67/100
Bodl. MS heb. d 34/110,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-34-110.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_60#MS_Heb_d_34-part25,MS. Heb. d. 34/110
Bodl. MS heb. d 20/53,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-20-53.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_47#MS_Heb_d_20-part2,MS. Heb. d. 20/53
Bodl. MS heb. d 34/10,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-34-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_60#MS_Heb_d_34-part3,MS. Heb. d. 34/10
Bodl. MS heb. d 55/16,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-55-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_78#MS_Heb_d_55-part3,MS. Heb. d. 55/16
Bodl. MS heb. d 49/35,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-49-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_74#MS_Heb_d_49-part15,MS. Heb. d. 49/35
Bodl. MS heb. d 77/2,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-77-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_96#MS_Heb_d_77-part2,MS. Heb. d. 77/2
Bodl. MS heb. d 64/109,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-64-109.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_87#MS_Heb_d_64-part32,MS. Heb. d. 64/109
Bodl. MS heb. d 41/55,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-41-55.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_66#MS_Heb_d_41-part9,MS. Heb. d. 41/55
Bodl. MS heb. d 59/35,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-59-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_82#MS_Heb_d_59-part5,MS. Heb. d. 59/35
Bodl. MS heb. d 45/16,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-45-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_70#MS_Heb_d_45-part7,MS. Heb. d. 45/16
Bodl. MS heb. d 32/81,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-32-81.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_58#MS_Heb_d_32-part11,MS. Heb. d. 32/81
Bodl. MS heb. d 51/55,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-51-55.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_76#MS_Heb_d_51-part10,MS. Heb. d. 51/55
Bodl. MS heb. d 37/16,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-37-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_63#MS_Heb_d_37-part16,MS. Heb. d. 37/16
Bodl. MS heb. d 64/24,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-64-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_87#MS_Heb_d_64-part7,MS. Heb. d. 64/24
Bodl. MS heb. d 66/19,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-66-19.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_89#MS_Heb_d_66-part19,MS. Heb. d. 66/19
Bodl. MS heb. d 33/55,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-33-55.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_59#MS_Heb_d_33-part15,MS. Heb. d. 33/55
Bodl. MS heb. d 74/24,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-74-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_93#MS_Heb_d_74-part18,MS. Heb. d. 74/24
Bodl. MS heb. d 76/19,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-76-19.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_95#MS_Heb_d_76-part9,MS. Heb. d. 76/19
Bodl. MS heb. d 46/10,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-46-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_71#MS_Heb_d_46-part5,MS. Heb. d. 46/10
Bodl. MS heb. d 46/108,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-46-108.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_71#MS_Heb_d_46-part18,MS. Heb. d. 46/108
Bodl. MS heb. d 56/10,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-56-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_79#MS_Heb_d_56-part3,MS. Heb. d. 56/10
Bodl. MS heb. d 47/4,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-47-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_72#MS_Heb_d_47-part3,MS. Heb. d. 47/4
Bodl. MS heb. d 20/3,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-20-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_47#MS_Heb_d_20-part1,MS. Heb. d. 20/3
Bodl. MS heb. d 28/25,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-28-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_55#MS_Heb_d_28-part9,MS. Heb. d. 28/25
Bodl. MS heb. d 20/45,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-20-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_47#MS_Heb_d_20-part2,MS. Heb. d. 20/45
Bodl. MS heb. d 67/116,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-67-116.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_90#MS_Heb_d_67,MS. Heb. d. 67/116
Bodl. MS heb. d 34/106,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-34-106.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_60#MS_Heb_d_34-part22,MS. Heb. d. 34/106
Bodl. MS heb. d 67/34,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-67-34.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_90#MS_Heb_d_67,MS. Heb. d. 67/34
Bodl. MS heb. d 63/77,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-63-77.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_86#MS_Heb_d_63-part38,MS. Heb. d. 63/77
Bodl. MS heb. d 38/25,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-38-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_64#MS_Heb_d_38,MS. Heb. d. 38/25
Bodl. MS heb. d 32/78,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-32-78.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_58#MS_Heb_d_32-part10,MS. Heb. d. 32/78
Bodl. MS heb. d 66/116,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-66-116.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_89#MS_Heb_d_66-part113,MS. Heb. d. 66/116
Bodl. MS heb. d 51/43,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-51-43.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_76#MS_Heb_d_51-part6,MS. Heb. d. 51/43
Bodl. MS heb. d 32/97,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-32-97.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_58#MS_Heb_d_32-part11,MS. Heb. d. 32/97
Bodl. MS heb. d 63/98,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-63-98.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_86#MS_Heb_d_63-part49,MS. Heb. d. 63/98
Bodl. MS heb. d 61/5,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-61-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_84#MS_Heb_d_61-part1,MS. Heb. d. 61/5
Bodl. MS heb. d 59/23,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-59-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_82#MS_Heb_d_59-part3,MS. Heb. d. 59/23
Bodl. MS heb. d 33/7,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-33-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_59#MS_Heb_d_33-part2,MS. Heb. d. 33/7
Bodl. MS heb. d 41/43,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-41-43.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_66#MS_Heb_d_41-part9,MS. Heb. d. 41/43
Bodl. MS heb. d 68/6,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-68-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_91#MS_Heb_d_68-part3,MS. Heb. d. 68/6
Bodl. MS heb. d 49/23,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-49-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_74#MS_Heb_d_49-part9,MS. Heb. d. 49/23
Bodl. MS heb. d 68/50,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-68-50.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_91#MS_Heb_d_68-part15,MS. Heb. d. 68/50
Bodl. MS heb. d 50/7,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-50-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_75#MS_Heb_d_50-part3,MS. Heb. d. 50/7
Bodl. MS heb. d 60/30,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-60-30.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_83#MS_Heb_d_60-part9,MS. Heb. d. 60/30
Bodl. MS heb. d 81/25,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-81-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_100#MS_Heb_d_81-part10,MS. Heb. d. 81/25
Bodl. MS heb. d 59/4,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-59-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_82#MS_Heb_d_59-part1,MS. Heb. d. 59/4
Bodl. MS heb. d 64/73,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-64-73.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_87#MS_Heb_d_64-part18,MS. Heb. d. 64/73
Bodl. MS heb. d 37/41,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-37-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_63#MS_Heb_d_37-part11,MS. Heb. d. 37/41
Bodl. MS heb. d 35/93,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-35-93.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_61#MS_Heb_d_35-part11,MS. Heb. d. 35/93
Bodl. MS heb. d 43/3,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-43-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_68#MS_Heb_d_43-part2,MS. Heb. d. 43/3
Bodl. MS heb. d 58/59,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-58-59.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_81#MS_Heb_d_58-part19,MS. Heb. d. 58/59
Bodl. MS heb. d 46/47,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-46-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_71#MS_Heb_d_46-part6,MS. Heb. d. 46/47
Bodl. MS heb. d 50/39,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-50-39.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_75#MS_Heb_d_50-part15,MS. Heb. d. 50/39
Bodl. MS heb. d 66/141,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-66-141.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_89#MS_Heb_d_66-part136,MS. Heb. d. 66/141
Bodl. MS heb. d 63/20,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-63-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_86#MS_Heb_d_63-part10,MS. Heb. d. 63/20
Bodl. MS heb. d 67/63,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-67-63.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_90#MS_Heb_d_67,MS. Heb. d. 67/63
Bodl. MS heb. d 76/6,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-76-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_95#MS_Heb_d_76-part4,MS. Heb. d. 76/6
Bodl. MS heb. d 20/12,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-20-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_47#MS_Heb_d_20-part1,MS. Heb. d. 20/12
Bodl. MS heb. d 24/4,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-24-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_51#MS_Heb_d_24,MS. Heb. d. 24/4
Bodl. MS heb. d 80/9,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-80-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_99#MS_Heb_d_80-part5,MS. Heb. d. 80/9
Bodl. MS heb. d 57/85,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-57-85.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_80#MS_Heb_d_57-part23,MS. Heb. d. 57/85
Bodl. MS heb. d 73/20,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-73-20.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_92#MS_Heb_d_73-part9,MS. Heb. d. 73/20
Bodl. MS heb. d 34/51,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-34-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_60#MS_Heb_d_34-part9,MS. Heb. d. 34/51
Bodl. MS heb. d 41/14,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-41-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_66#MS_Heb_d_41-part5,MS. Heb. d. 41/14
Bodl. MS heb. d 43/29,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-43-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_68#MS_Heb_d_43-part12,MS. Heb. d. 43/29
Bodl. MS heb. d 45/57,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-45-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_70#MS_Heb_d_45-part17,MS. Heb. d. 45/57
Bodl. MS heb. d 51/14,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-51-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_76#MS_Heb_d_51-part5,MS. Heb. d. 51/14
Bodl. MS heb. d 65/2,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-65-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_88#MS_Heb_d_65-part2,MS. Heb. d. 65/2
Bodl. MS heb. d 78/7,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-78-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_97#MS_Heb_d_78-part1,MS. Heb. d. 78/7
Bodl. MS heb. d 48/22,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-48-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_73#MS_Heb_d_48-part9,MS. Heb. d. 48/22
Bodl. MS heb. d 51/144,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-51-144.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_76#MS_Heb_d_51-part13,MS. Heb. d. 51/144
Bodl. MS heb. d 46/124,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-46-124.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_71#MS_Heb_d_46-part20,MS. Heb. d. 46/124
Bodl. MS heb. d 61/111,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-61-111.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_84#MS_Heb_d_61-part39,MS. Heb. d. 61/111
Bodl. MS heb. d 62/99,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-62-99.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_85#MS_Heb_d_62-part36,MS. Heb. d. 62/99
Bodl. MS heb. d 58/22,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-58-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_81#MS_Heb_d_58-part5,MS. Heb. d. 58/22
Bodl. MS heb. d 23/6,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-23-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_50#MS_Heb_d_23,MS. Heb. d. 23/6
Bodl. MS heb. d 50/42,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-50-42.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_75#MS_Heb_d_50-part15,MS. Heb. d. 50/42
Bodl. MS heb. d 76/35,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-76-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_95#MS_Heb_d_76-part19,MS. Heb. d. 76/35
Bodl. MS heb. d 39/1,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-39-1.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_65#MS_Heb_d_39-part1,MS. Heb. d. 39/1
Bodl. MS heb. d 62/76,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-62-76.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_85#MS_Heb_d_62-part28,MS. Heb. d. 62/76
Bodl. MS heb. d 39/24,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-39-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_65#MS_Heb_d_39-part12,MS. Heb. d. 39/24
Bodl. MS heb. d 66/35,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-66-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_89#MS_Heb_d_66-part35,MS. Heb. d. 66/35
Bodl. MS heb. d 29/24,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-29-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_56#MS_Heb_d_29-part7,MS. Heb. d. 29/24
Bodl. MS heb. d 62/118,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-62-118.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_85#MS_Heb_d_62-part41,MS. Heb. d. 62/118
Bodl. MS heb. d 68/102,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-68-102.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_91#MS_Heb_d_68-part24,MS. Heb. d. 68/102
Bodl. MS heb. d 57/11,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-57-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_80#MS_Heb_d_57-part2,MS. Heb. d. 57/11
Bodl. MS heb. d 57/5,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-57-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_80#MS_Heb_d_57-part1,MS. Heb. d. 57/5
Bodl. MS heb. d 43/52,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-43-52.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_68#MS_Heb_d_43-part19,MS. Heb. d. 43/52
Bodl. MS heb. d 47/11,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-47-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_72#MS_Heb_d_47-part6,MS. Heb. d. 47/11
Bodl. MS heb. d 61/89,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-61-89.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_84#MS_Heb_d_61-part31,MS. Heb. d. 61/89
Bodl. MS heb. d 32/54,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-32-54.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_58#MS_Heb_d_32-part8,MS. Heb. d. 32/54
Bodl. MS heb. d 51/80,https://princetongenizalab.github.io/iiif/bodleian/d/ms-heb-d-51-80.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_76#MS_Heb_d_51-part12,MS. Heb. d. 51/80
